Random Forest,Logistic Regression - Stepwise,SGBAP,Pop. Density,Alpha Cases
0.827333333,0.580396375,0.133828483,0.000195572,0.028404214
0.883333333,0.619540178,0.169900245,0.000390075,0.03171906
0.818,0.492805813,0.129112763,0.001366835,0.023162697
0.814,0.311673336,0.116810413,0.000182563,0.064537803
0.788666667,0.420956266,0.175639703,0.001174009,0.018173179
0.833333333,0.55661383,0.17552522,0.001710251,0.017936018
0.821333333,0.434938298,0.122579619,0.001524579,0.051933568
0.882666667,0.482553463,0.184399754,0.000406489,0.039437759
0.932666667,0.689868026,0.156044427,0.000544015,0.098752823
0.204,0.474949114,0.160792148,0.002618678,0.008908316
0.802666667,0.342114593,0.164795993,0.000695761,0.057924453
0.868,0.573301836,0.185273737,0.00081478,0.045538393
0.196,0.516684555,0.166310147,0.001631531,0.01016531
0.836666667,0.737079206,0.186904023,0.002009826,0.023768626
0.872666667,0.485604521,0.180231406,0.00064436,0.032319286
0.170666667,0.428638364,0.134054737,0.000702807,0.013438631
0.817333333,0.527878253,0.152048071,0.00064962,0.049125087
0.824,0.438541593,0.153392765,0.000347252,0.031595753
0.875333333,0.571288662,0.132184958,0.000714579,0.070838199
0.842,0.422373084,0.139454189,0.000516439,0.042509018
0.874,0.494061371,0.140296401,0.000215662,0.069885764
0.181333333,0.485832844,0.174957292,0.001498117,0.011344616
0.243333333,0.547897169,0.162516729,0.000693099,0.012581359
0.790666667,0.453862782,0.138086897,0.000942883,0.032374888
0.846666667,0.482985012,0.182541329,0.000257412,0.024874149
0.850666667,0.620503777,0.172772138,0.00134783,0.041551742
0.194666667,0.458550539,0.14422645,0.000872611,0.006170991
0.157333333,0.482119108,0.147663033,0.000847618,0.014047986
0.829333333,0.370198247,0.164383538,0.000252103,0.022736196
0.18,0.574799008,0.158603573,0.002706033,0.013213262
0.87,0.69517938,0.133575605,0.000646796,0.123935989
0.170666667,0.252241523,0.115421909,0.000144501,0.0127636
0.857333333,0.486889233,0.144899095,0.00063723,0.019033459
0.848,0.559638014,0.178835805,0.00034986,0.051284395
0.213333333,0.517929686,0.142311366,0.000571941,0.013234439
0.825333333,0.295589734,0.107196163,0.000527215,0.023281802
0.208,0.596246565,0.145199204,0.000308389,0.00878654
0.176,0.318936549,0.146355047,0.000976463,0.015968448
0.804,0.542230156,0.148702746,0.000666101,0.027055933
0.138,0.467587312,0.140667118,0.000636598,0.003983497
0.789333333,0.531580661,0.154720723,0.000309915,0.040081043
0.136666667,0.395304582,0.145555245,0.000946397,0.006507553
0.869333333,0.655029362,0.178270707,0.000501164,0.023935279
0.8,0.350203868,0.151529758,0.001109629,0.016528076
0.843333333,0.377978859,0.147895416,0.000901179,0.019343035
0.258666667,0.487825152,0.163501581,0.000349089,0.012569834
0.85,0.43348849,0.153211972,0.000323525,0.020491842
0.823333333,0.713080177,0.194978158,0.000183481,0.088191299
0.894666667,0.503176663,0.143738726,0.000419055,0.025801878
0.834,0.552228515,0.154466103,0.000368502,0.017308867
0.821333333,0.525954932,0.145245423,0.000420416,0.050154628
0.068666667,0.045632527,0.08578805,0.00061902,0.005222887
0.063333333,0.185826609,0.104044731,0.000557767,0.001245518
0.046,0.100357543,0.06918936,0.000133126,0.004289443
0.028,0.179517209,0.118974428,0.000515445,0.000434469
0.070666667,0.046766654,0.071077315,0.000632434,0.001849222
0.084666667,0.092677666,0.119692834,0.000277278,0
0.056,0.322023858,0.111895153,0.000271088,0.004092371
0.038666667,0.122861252,0.092011317,0.000373811,0.004538519
0.126666667,0.177042218,0.111024327,0.000275326,0.003636464
0.079333333,0.269841838,0.136560873,0.00357297,0.006112224
0.110666667,0.164939016,0.096610701,0.003027715,0.010984346
0.068666667,0.101100755,0.094735537,0.000853239,0.006751445
0.042666667,0.196691264,0.113695403,0.000294021,0.003668615
0.057333333,0.233529647,0.099729051,0.000745166,0.005423567
0.08,0.202473873,0.12533611,0.000953517,0.008337342
0.090666667,0.137366484,0.114301665,0.001878428,0.00685277
0.071333333,0.203439455,0.109187031,0.000176169,0.003812756
0.088666667,0.103695118,0.151768127,0.000169001,0.005531747
0.07,0.313740347,0.131749879,0.002045143,0.006465105
0.042,0.073436413,0.09882291,0.000407172,0.003843579
0.024666667,0.205581787,0.107128198,0.000138903,0.007426813
0.090666667,0.122489456,0.106436095,0.002078285,0.002365548
0.054666667,0.114033353,0.088258865,0.000186511,0.001622819
0.091333333,0.342925774,0.137954094,0.008346411,0.003089127
0.059333333,0.239190256,0.105586216,0.000677753,0.005951505
0.083333333,0.264957538,0.11691471,0.002719848,0.00733006
0.037333333,0.216210856,0.106895068,0.000432541,0.00436005
0.084666667,0.30430672,0.124147001,0.000453336,0.003689065
0.036,0.069134525,0.084531788,0.000214457,0
0.083333333,0.110715498,0.092935317,0.000422783,0.001307063
0.053333333,0.082479061,0.060738461,0.000204035,0.002664968
0.11,0.267825186,0.107826471,0.000413317,0.002637356
0.072,0.104327124,0.11945405,0.000285332,0
0.092666667,0.118544811,0.107449879,0.000227616,0
0.105333333,0.194558318,0.117682141,0.000779931,0.007951542
0.07,0.418281594,0.140469702,0.001545384,0.012094747
0.070666667,0.22237634,0.112849831,0.000393806,0.001500109
0.029333333,0.101909794,0.091225189,0.000187716,0.001678634
0.089333333,0.166465329,0.107983701,0.005927032,0.003612964
0.035333333,0.051030693,0.085322087,0.000319563,0
0.026666667,0.115993742,0.083642406,0.000163796,0.007924068
0.054,0.155505152,0.124775121,0.000432904,0.004043366
0.050666667,0.146564658,0.105043087,0.000325494,0
0.041333333,0.132962298,0.111712652,0.000133143,0.002505179
0.026,0.174115716,0.0927585,0.00030211,0.00220584
0.048666667,0.07682309,0.081487444,0.000599715,0.001374767
0.05,0.189401059,0.145331946,0.000257276,0.002178825
0.124666667,0.336144569,0.163995737,0.015886723,0.004942377
0.094666667,0.121416543,0.102068604,0.002591261,0.002181914
0.166666667,0.309926283,0.145299894,0.004720132,0.013427624
0.036666667,0.112116724,0.08596862,0.000898036,0.011017653
0.046666667,0.023009036,0.078396516,0.000108281,0
0.071333333,0.181179682,0.10958459,0.000643906,0
0.042666667,0.22130016,0.113166582,0.000719199,0.012477718
0.055333333,0.050132887,0.077596005,0.000864619,0
0.046,0.082059825,0.064678432,0.000275028,0.006769826
0.090666667,0.405510702,0.127996054,0.001230235,0.013083917
0.025333333,0.082492321,0.079929688,0.000274222,0.004626805
0.050666667,0.109381126,0.080671494,0.000392563,0.001448782
0.115333333,0.012179843,0.084194486,0.000586732,0.001459324
0.038,0.066883908,0.083031473,0.000263717,0.0009125
0.078666667,0.135119656,0.098591851,0.000342108,0.002536577
0.074,0.238590161,0.099403108,0.000233456,0.001933106
0.046666667,0.120866923,0.105229082,0.00091024,0.001932006
0.048,0.048229626,0.105997752,0.000111532,0
0.067333333,0.272663369,0.103544955,0.000586129,0.000430552
0.728666667,0.262483278,0.099351286,0.00046307,0.024270014
0.73,0.228577428,0.09608479,0.000533125,0.035555155
0.022666667,0.118825071,0.1037927,0.000184931,0
0.092666667,0.350156723,0.135448583,0.000298952,0.006684453
0.066666667,0.167625305,0.111404786,0.000467123,0.001604252
0.099333333,0.223257993,0.12198118,0.000365774,0.005813582
0.039333333,0.028452534,0.08003011,0.001292421,0.001894069
0.04,0.119731969,0.088672649,0.000356309,0.001497868
0.058,0.061313383,0.100551716,0.000187492,0.001047612
0.074666667,0.218793369,0.098559463,0.00031109,0.004050791
0.066,0.074278033,0.10778145,0.000171549,0
0.752666667,0.228172044,0.128413147,0.000479306,0.019541189
0.718666667,0.14983893,0.109310968,0.000559658,0.024785903
0.049333333,0.170681468,0.101579936,0.000861449,0.009118321
0.065333333,0.219942259,0.117643112,0.000924807,0.000494932
0.092,0.331574627,0.124108828,0.000382223,0.006629512
0.072,0.33624318,0.131330898,0.003266738,0.003380353
0.088,0.117976028,0.081203721,0.000688454,0.000343099
0.076666667,0.10365113,0.090747501,0.00133357,0.007128905
0.036666667,0.072510088,0.07449611,0.000128662,0
0.078,0.148655766,0.11592536,0.000301323,0.001069968
0.042666667,0.126535058,0.083178846,0.00071669,0.003565639
0.036666667,0.209748389,0.112829634,0.000556403,0.00575044
0.058,0.130192614,0.126412585,0.00010789,0.003518438
0.068666667,0.088547307,0.100822683,0.000301357,0.004150475
0.729333333,0.45101936,0.164327717,0.009656359,0.091107463
0.042666667,0.119315692,0.093252429,0.000192413,0
0.085333333,0.212145917,0.110210489,0.000496377,0.009000655
0.728,0.224674062,0.10969751,0.002037089,0.018441468
0.208,0.661573019,0.211398369,0.027314614,0
0.058,0.078592742,0.092581134,0.000423876,0.001860085
0.702,0.060129075,0.103214354,0.000202806,0.01635249
0.047333333,0.026914519,0.065474318,0.000155215,0.002347622
0.100666667,0.169852812,0.11388184,0.00127929,0.004594934
0.682,0.105345338,0.116650382,0.000113492,0.036323708
0.671333333,0.086642255,0.110732282,0.000167431,0.046935742
0.078,0.140256941,0.118891892,0.000497029,0.004314973
0.042,0.027456949,0.053143227,0.000942428,0.007220526
0.078666667,0.051238327,0.061708456,0.000134783,0.001035644
0.042666667,0.047076452,0.063907436,0.001200458,0
0.076666667,0.129580716,0.10714093,0.000302117,0.002169456
0.04,0.097633934,0.099427079,0.000346975,0
0.119333333,0.389044975,0.1400082,0.001097457,0.00214566
0.050666667,0.262455465,0.163417628,0.00045484,0.00680711
0.077333333,0.131015046,0.116845115,0.000242768,0.003568234
0.064666667,0.087555968,0.103428215,0.00089142,0
0.064,0.048845009,0.076746877,0.000105671,0.004178989
0.067333333,0.102301759,0.104555599,0.000371871,0.005479535
0.214666667,0.640330126,0.215690772,0.069967249,0.006031113
0.023333333,0.141035561,0.124746216,2.30E-05,0.001166857
0.026,0.100763064,0.092510613,3.66E-05,0.002484489
0.041333333,0.053937491,0.057440365,2.16E-05,0
0.044,0.117737938,0.102376261,6.74E-05,0.007074108
0.023333333,0.131859355,0.11185705,7.10E-05,0.006170799
0.053333333,0.02762912,0.05973142,4.96E-06,0
0.036666667,0.157814908,0.093280689,0.000419963,0.00203346
0.028666667,0.086918019,0.083702976,1.97E-05,0
0.021333333,0.067383284,0.073117525,4.29E-05,0
0.068,0.121410084,0.067533584,1.65E-05,0
0.046,0.070487387,0.075567166,5.33E-05,0
0.05,0.165957666,0.089069382,0.000170923,0.00362045
0.031333333,0.071016764,0.071231952,2.38E-05,0
0.021333333,0.032499397,0.080757174,3.55E-05,0.000998217
0.055333333,0.160402816,0.129357485,0.000267069,0.003931576
0.11,0.339263899,0.163484777,0.000557446,0.014072952
0.048,0.003053749,0.032245588,2.87E-06,0
0.024,0.088224733,0.078525771,6.30E-05,0.004812173
0.658,0.105835065,0.11672993,8.04E-06,0.040305614
0.011333333,0.091914093,0.1060415,2.58E-05,0
0.044,0.099501599,0.060776065,7.82E-05,0.000669152
0.039333333,0.209251874,0.09189055,9.81E-05,0.001805139
0.026,0.096584312,0.098670322,1.40E-05,0
0.019333333,0.118864733,0.091447563,0.000276728,0.00181074
0.030666667,0.119659742,0.104645003,0.000268668,0.002541837
0.019333333,0.016268647,0.037060136,2.16E-05,0.004719856
0.022,0.128412314,0.129538051,7.39E-05,0.003864471
0.030666667,0.018792496,0.068207171,8.05E-06,0.010260747
0.012,0.092325146,0.094471172,3.13E-05,0
0.036666667,0.096233471,0.099715759,1.09E-05,0.005923901
0.029333333,0.206440842,0.128002523,4.74E-05,0
0.070666667,0.346811717,0.167087718,0.000620265,0.003596838
0.054666667,0.146097265,0.133470946,3.52E-05,0.002380812
0.041333333,0.136679882,0.133860265,7.99E-05,0.005313888
0.067333333,0.04981943,0.087124485,3.11E-06,0
0.013333333,0.095000653,0.1016641,1.06E-05,0
0.014,0.075005774,0.069747436,5.11E-05,0.003732128
0.025333333,0.030635407,0.093883975,6.30E-06,0
0.064666667,0.177637058,0.110360745,4.04E-05,0
0.052666667,0.070799637,0.058067397,1.02E-05,0
0.023333333,0.168281923,0.114555481,0.000242706,0.001258995
0.062,0.150955191,0.092356817,7.51E-05,0.003063122
0.036666667,0.079580371,0.082304121,6.57E-05,0.007016732
0.017333333,0.037538516,0.082300238,2.51E-05,0
0.014666667,0.13482973,0.12707556,5.74E-05,0
0.020666667,0.077935834,0.053174883,2.91E-05,0
0.038666667,0.146014862,0.100029787,0.000672442,0.003475106
0.015333333,0.121570521,0.091968811,7.22E-05,0.001143985
0.037333333,0.099052024,0.121168176,2.68E-05,0
0.013333333,0.055151234,0.071902874,3.66E-05,0
0.658,0.099336693,0.089487548,3.55E-05,0.067541974
0.037333333,0.068189634,0.086252414,1.05E-05,0
0.02,0.102201926,0.081932983,2.07E-05,0
0.033333333,0.113360268,0.11121689,2.05E-05,0.005188289
0.066,0.119889963,0.084119361,1.78E-05,0
0.062,0.19135883,0.110113867,0.000831193,0.005470702
0.714,0.127396681,0.083616295,0.000777669,0.057678465
0.004,0.092262487,0.071679401,0.000102647,0.003502796
0.093333333,0.025832299,0.040986424,7.59E-06,0
0.064,0.058620163,0.061858308,1.24E-05,0
0.034666667,0.034895749,0.054380891,8.86E-06,0
0.047333333,0.103467357,0.074718829,0.000106886,0
0.045333333,0.13920519,0.089603109,0.000142608,0.001022935
0.03,0.063786276,0.093111428,5.20E-05,0
0.022,0.05318521,0.076552663,3.34E-05,0
0.730666667,0.144873783,0.118034081,0.000702291,0.022434213
0.036666667,0.049504926,0.060768661,0.000183785,0.005123225
0.023333333,0.118847321,0.088356077,0.0001909,0.005504143
0.044666667,0.082689521,0.079860947,0.000639491,0.00210117
0.026666667,0.076145976,0.078247542,0.00015928,0.005251275
0.044666667,0.044922067,0.06751233,5.74E-05,0
0.016666667,0.071687649,0.0972529,1.30E-05,0.001938883
0.047333333,0.100804662,0.095651741,0.000113781,0.007427813
0.055333333,0.092368482,0.060289453,0.000150617,0.016003986
0.737333333,0.113135869,0.094447681,0.000362258,0.071070213
0.035333333,0.087054044,0.092228717,0.0002182,0.007481553
0.68,0.111109644,0.079026192,5.78E-05,0.023540593
0.740666667,0.261011699,0.120113454,0.001066525,0.361324218
0.052,0.222593946,0.120879951,8.79E-05,0.002568472
0.755333333,0.218074555,0.096499006,0.000325584,0.213173053
0.070666667,0.085611752,0.063329961,5.92E-05,0
0.044,0.108622325,0.094914339,0.00016698,0.013699809
0.708,0.107515539,0.083404712,0.000961772,0.016591458
0.205333333,0.307013053,0.137157269,0.023597236,0.012665039
0.048666667,0.039733421,0.071237617,3.00E-05,0
0.018,0.141639935,0.092591521,0.000133936,0.002019462
0.676666667,0.041984149,0.08608266,7.19E-05,0.018513432
0.078666667,0.068651286,0.049223132,3.66E-05,0.004198821
0.050666667,0.052006143,0.069548682,9.18E-05,0.007076756
0.666,0.129765955,0.081425411,0.000351479,0.018458184
0.040666667,0.078527677,0.114235016,1.46E-05,0
0.054666667,0.091254116,0.09074267,4.76E-05,0
0.700666667,0.10449229,0.08905863,6.05E-05,0.049885793
0.081333333,0.0888274,0.08626005,1.23E-05,0
0.078666667,0.086912342,0.069211694,5.82E-05,0.009363585
0.792,0.189197873,0.111331319,0.001557636,0.184278855
0.703333333,0.151206187,0.08597063,0.000234544,0.04968605
0.060666667,0.074477446,0.064837092,8.57E-05,0
0.07,0.015085714,0.035569006,1.78E-05,0
0.065333333,0.117383705,0.061566809,5.51E-05,0.003993593
0.008666667,0.118792243,0.088063674,5.84E-05,0
0.044,0.064437004,0.084516518,1.28E-05,0
0.73,0.218484101,0.10457401,0.000155618,0.020537414
0.016666667,0.118055139,0.0798658,0.000174449,0.006261881
0.1,0.168162261,0.080758035,0.000191275,0.008700693
0.098666667,0.113430361,0.078758421,0.000175628,0.006793104
0.032,0.101328812,0.103047217,0.000105365,0
0.063333333,0.057808189,0.116259438,1.37E-05,0
0.682,0.129187352,0.089397276,5.30E-05,0.027332799
0.019333333,0.098267242,0.092123083,0.00010541,0.002647696
0.144,0.253105662,0.124180624,0.005137819,0.00829632
0.1,0.142883186,0.092115587,0.000191269,0.007898195
0.076,0.057168001,0.065717494,2.10E-05,0
0.058666667,0.074878248,0.064382359,1.39E-05,0
0.737333333,0.073471626,0.103996659,6.82E-06,0.036140199
0.101333333,0.134001099,0.094594406,0.000851756,0
0.707333333,0.132364743,0.066033625,0.000222382,0.017068167
0.044,0.090998621,0.066957798,4.67E-05,0.002376196
0.041333333,0.174809442,0.102834719,0.000111171,0.006268999
0.062666667,0.139368672,0.06287296,0.000238099,0.001582086
0.02,0.107292445,0.071375863,0.000102641,0
0.054666667,0.120621866,0.084009728,0.000357822,0.000688877
0.04,0.094308095,0.057146831,8.56E-05,0
0.035333333,0.072225324,0.081718938,4.52E-05,0
0.092666667,0.079704881,0.084292884,0.000233971,0.006104883
0.036666667,0.136455249,0.088638179,0.000172759,0.001543131
0.701333333,0.139239905,0.084824068,0.0006802,0.027353306
0.044,0.100963237,0.072445994,0.000165865,0.014811456
0.054666667,0.081297818,0.084270625,0.00020865,0.003085687
0.024,0.089611065,0.051285879,0.000200908,0
0.047333333,0.047074343,0.035523361,1.81E-05,0
0.707333333,0.165700882,0.082152794,0.000344915,0.100035791
0.122,0.21656547,0.108707224,0.010393159,0.007188706
0.029333333,0.097285247,0.076233416,0.000388382,0.004600645
0.076666667,0.121630258,0.081627712,0.000679982,0.008980818
0.046666667,0.108787711,0.080817536,0.000415459,0.00510544
0.031333333,0.068994316,0.080184035,2.92E-05,0
0.061333333,0.101330653,0.078263504,7.41E-05,0.003675542
0.071333333,0.032793071,0.030959306,7.99E-06,0
0.066666667,0.112769267,0.06598765,0.000193963,0.009316134
0.031333333,0.10255768,0.065173162,0.000122789,0
0.042,0.052832904,0.072514055,1.20E-05,0
0.081333333,0.065751372,0.057352683,0.000251257,0.006107588
0.06,0.181823285,0.107099893,0.000102674,0.002652791
0.062,0.088430071,0.090420774,0.000719083,0.011706627
0.04,0.099758454,0.072086489,0.000292997,0.001175312
0.025333333,0.079161427,0.067115008,8.57E-05,0.012653058
0.079333333,0.07944177,0.096703436,1.93E-05,0
0.049333333,0.126851869,0.079351926,0.000333997,0.009676412
0.063333333,0.08570597,0.09009948,6.71E-05,0.008876952
0.093333333,0.226071814,0.1561906,0.003765772,0.001328472
0.697333333,0.064301434,0.085054878,0.000934766,0.019362635
0.047333333,0.172783599,0.136797975,4.17E-05,0.004285365
0.11,0.138691139,0.089906584,3.28E-06,0.003134915
0.116666667,0.156639761,0.137054741,5.57E-06,0
0.088,0.168742924,0.120945461,2.38E-05,0
0.735333333,0.170057341,0.107823198,1.40E-05,0.026869611
0.076666667,0.061524023,0.121587651,6.24E-06,0.013957361
0.072,0.069203503,0.060968242,0.000368117,0
0.100666667,0.097027373,0.107213635,1.59E-05,0.005370344
0.081333333,0.044784975,0.058913708,3.28E-05,0.009793832
0.104,0.070429321,0.058983383,1.47E-05,0.008535368
0.128666667,0.051451375,0.073644225,0.000206688,0
0.073333333,0.223152638,0.144209051,0.000991666,0
0.662,0.141783654,0.101752888,1.47E-05,0.020422198
0.114666667,0.148955077,0.105304068,0.005224978,0.003454166
0.092666667,0.231716103,0.13578655,0.002093837,0.00611765
0.078666667,0.243426836,0.137946148,0.000711989,0.006991196
0.164666667,0.349156616,0.14383734,0.001497173,0.005798937
0.063333333,0.146599243,0.107089255,0.000247257,0.000698939
0.103333333,0.318226313,0.157943355,0.000729005,0.006135718
0.882,0.474080084,0.179941273,0.006508415,0.025497781
0.149333333,0.314713673,0.151200255,0.002222926,0.012896167
0.856666667,0.489210313,0.184273238,0.006089321,0.024640844
0.136,0.402554024,0.139066888,0.004841662,0.011905665
0.140666667,0.342271076,0.128934825,0.001112916,0.003067808
0.874,0.512646577,0.170769294,0.00670854,0.040327728
0.966666667,0.753136311,0.266211409,0.055446145,0.184705708
0.881333333,0.476749712,0.17881181,0.007749747,0.06662531
0.95,0.661555891,0.202887275,0.03181142,0.076639406
0.811333333,0.468950628,0.17414168,0.005170304,0.038709546
0.820666667,0.58491546,0.149746068,0.004404042,0.053334241
0.974,0.853082616,0.294537521,0.087349611,0.18888777
0.884,0.494557922,0.181706837,0.012536723,0.04731552
0.906,0.954314068,0.375594933,0.200901674,0.244690961
0.862,0.405778168,0.217949634,0.004056138,0.05347929
0.932,0.605776703,0.219293195,0.022803208,0.118189323
0.945333333,0.705663423,0.247435136,0.037104307,0.156618533
0.960666667,0.578226177,0.240585244,0.018479373,0.107540976
0.959333333,0.54128089,0.236899516,0.014897283,0.118568273
0.876,0.479403061,0.190975285,0.013073695,0.115809952
0.927333333,0.698227003,0.22385537,0.037607007,0.273633176
0.741333333,0.41184982,0.134352051,0.002648376,0.040843151
0.928666667,0.568686941,0.237712792,0.015180006,0.116159989
0.857333333,0.410441085,0.205609273,0.003806755,0.072311579
0.962666667,0.813590114,0.27622488,0.07469247,0.249377902
0.882666667,0.459290497,0.200789044,0.004137099,0.094620001
0.093333333,0.328223521,0.148339487,0.008098882,0.013172286
0.074,0.055238487,0.060881118,6.58E-06,0.00312739
0.072,0.152081973,0.094018697,0.000149222,0.003755578
0.758,0.202054826,0.106363172,8.20E-05,0.021502371
0.061333333,0.175249455,0.105534468,4.51E-05,0.004618668
0.097333333,0.197701693,0.106448834,0.000495194,0.003830436
0.110666667,0.165168588,0.12515443,1.18E-05,0
0.068666667,0.176762423,0.094285995,0.000190353,0.002264174
0.042666667,0.091466579,0.088315382,9.78E-05,0.00571984
0.696,0.281459936,0.117568527,1.96E-05,0.035912615
0.696666667,0.066960473,0.0710973,2.48E-06,0.017648485
0.038666667,0.076843949,0.119110904,1.71E-05,0
0.045333333,0.224592685,0.108767297,0.000221108,0.001552034
0.042666667,0.100340773,0.097059018,5.55E-05,0.001127151
0.155333333,0.267744401,0.195263178,0.002332422,0.003416894
0.034666667,0.129296441,0.093679148,0.00011305,0.002326185
0.739333333,0.153374644,0.09073329,0.000184974,0.158730523
0.116666667,0.331477359,0.120663426,3.24E-05,0
0.046,0.071713884,0.056493838,0.000137472,0.000817181
0.066666667,0.133974227,0.092573005,3.99E-05,0.005346082
0.053333333,0.188706872,0.116085424,0.000107952,0.005366093
0.699333333,0.209028305,0.121182851,0.000526069,0.055259186
0.065333333,0.158618124,0.079484986,0.000320101,0.000808762
0.710666667,0.341484554,0.160044813,8.19E-05,0.029239157
0.183333333,0.240227247,0.152829355,0.001081509,0.007336027
0.060666667,0.014467861,0.053480645,3.64E-05,0.001022176
0.725333333,0.154186875,0.100809126,3.50E-05,0.027845929
0.108666667,0.183918345,0.124460275,0.000206734,0.006067459
0.102,0.211369272,0.124589543,6.42E-05,0.010701413
0.13,0.257146834,0.114703817,1.46E-05,0.008152478
0.074,0.16176245,0.09726549,0.000987696,0.006472507
0.81,0.404589079,0.14733026,0.00816022,0.042062359
0.050666667,0.21752177,0.096703478,0.000633514,0.008376052
0.935333333,0.998994261,0.619084479,0.474572321,0.300706883
0.796666667,0.294525559,0.129562442,0.003822073,0.016445162
0.064666667,0.251135483,0.111112236,0.000823558,0.006810886
0.089333333,0.224486338,0.115888053,0.001562139,0.006914106
0.079333333,0.212833222,0.1120804,0.001696724,0.002868333
0.161333333,0.332973503,0.117375295,0.002920691,0.016124628
0.722666667,0.196428597,0.097244276,0.000750393,0.022898504
0.115333333,0.25374866,0.101547409,0.001080004,0.008085828
0.763333333,0.309431019,0.150427282,0.001331648,0.031535822
0.116,0.221197272,0.097858542,0.001338538,0.006491004
0.082,0.203601083,0.118740239,0.000437295,0.015245236
0.870666667,0.400338449,0.185350895,0.005125954,0.110746165
0.882666667,0.405600168,0.151854841,0.012242926,0.039849239
0.086666667,0.139801446,0.127774586,0.000291513,0.008373281
0.072,0.16574718,0.099965051,0.000431311,0.003307636
0.111333333,0.317101354,0.126919696,0.001504919,0.014670429
0.740666667,0.197556595,0.095010109,0.001635634,0.029462925
0.715333333,0.254836594,0.140615599,0.001020653,0.03062155
0.062666667,0.086148326,0.145113624,3.65E-05,0.007493412
0.060666667,0.162037707,0.113077429,0.000614063,0.010433268
0.090666667,0.111371382,0.078493076,0.001251469,0.006126049
0.962,0.998686941,0.6382515,0.520313422,0.201030581
0.054666667,0.106653716,0.08963428,0.000290408,0.003775203
0.122666667,0.247861552,0.111308418,0.001403406,0.012097322
0.726,0.159769437,0.115471289,0.001511811,0.020368612
0.888,0.433063867,0.152652151,0.015724273,0.021428026
0.092,0.225435607,0.110905051,0.001701145,0.011877167
0.964,0.895225962,0.310061158,0.066155412,0.291453674
0.88,0.999990765,1,1,0.142403959
0.772666667,0.2603569,0.117005844,0.005624369,0.022136397
0.744666667,0.19148499,0.118560242,0.002641463,0.021175851
0.849333333,0.381627969,0.145631677,0.008276949,0.019927588
0.133333333,0.265231789,0.11558636,0.002358526,0.009043126
0.87,0.40165201,0.193146327,0.006461577,0.247862319
0.744666667,0.242435971,0.097650334,0.001460023,0.024328335
0.12,0.172868972,0.106298043,0.001736485,0.005933106
0.090666667,0.233142179,0.115931321,0.00083415,0.012422139
0.886666667,0.480840155,0.22306777,0.005969272,0.108822152
0.948666667,0.984390805,0.462840413,0.293259759,0.259536772
0.751333333,0.299407372,0.11959391,0.003390816,0.019945921
0.966666667,0.874378562,0.326529126,0.114395371,0.278871658
0.922,0.557645119,0.22814393,0.025901473,0.396400087
0.665333333,0.190790441,0.094230399,0.000566997,0.016987194
0.828,0.412834014,0.167793768,0.003895423,0.035584143
0.204,0.324053502,0.156049315,0.010506751,0.014944764
0.068,0.214363323,0.106958581,0.000699513,0.004336054
0.105333333,0.30031,0.110938515,0.000759984,0.012646455
0.689333333,0.256661222,0.096003094,0.001483435,0.01771155
0.692,0.294314115,0.112767157,0.000966886,0.02497977
0.976,0.72980655,0.248751354,0.022647684,0.251472213
0.808666667,0.418051082,0.162967198,0.001077668,0.122539425
0.694666667,0.261011731,0.110150661,0.001311992,0.020137059
0.119333333,0.307368179,0.145639853,0.003010132,0.013817565
0.776666667,0.311967174,0.160948658,0.002212979,0.07944765
0.737333333,0.242848698,0.145976307,0.001031369,0.030359898
0.759333333,0.349731553,0.127405554,0.001031877,0.026672846
0.098,0.192409406,0.095143985,0.00208776,0.008709619
0.962,0.782269406,0.2741285,0.031227724,0.330279997
0.743333333,0.278638429,0.104321697,0.000949275,0.018541115
0.078,0.209603561,0.113176285,0.00102595,0.007969552
0.094,0.372044644,0.136701758,0.005262626,0.00689764
0.123333333,0.297650045,0.106688906,0.001980994,0.00117666
0.112,0.249103096,0.132209295,0.00064918,0.003961678
0.128,0.269861517,0.105801246,0.00066033,0.013536329
0.078,0.322827041,0.124728124,0.000874076,0.002027406
0.099333333,0.362347365,0.131273033,0.000981504,0
0.07,0.232091165,0.112447443,0.000787575,0.004929063
0.792666667,0.402576843,0.09754947,0.000389418,0.026197479
0.11,0.252134621,0.096759775,0.000535332,0.008427284
0.068666667,0.160817976,0.106120907,0.002072819,0.003398217
0.146666667,0.424138107,0.177191721,0.005379198,0.002829463
0.122666667,0.366086262,0.126295826,0.002458976,0.012799711
0.11,0.411663861,0.14801621,0.007739073,0.015644519
0.118,0.359305822,0.127206006,0.002404669,0.004697858
0.152666667,0.384021246,0.143907043,0.000602785,0.002030055
0.050666667,0.096097565,0.096220499,0.001883853,0.004286819
0.112,0.221386947,0.108857637,0.000741632,0.012687484
0.116,0.440872009,0.141964757,0.005418866,0.003940604
0.79,0.386045846,0.161068675,0.001420317,0.051989209
0.06,0.24355923,0.143861306,0.000842436,0.007710264
0.148666667,0.27383464,0.13735395,0.001141323,0.004746598
0.126,0.286909453,0.136873248,0.000697539,0.006874911
0.092666667,0.367451524,0.113822358,0.00290431,0.005405521
0.731333333,0.262766749,0.088039441,0.000832294,0.029409902
0.084666667,0.174735262,0.093817173,0.002024179,0.004319722
0.117333333,0.223375508,0.119130628,0.007062724,0.009008113
0.142666667,0.380235689,0.163491764,0.001366276,0.001589209
